"dates_","open_value","high_value","low_value","close_value","change_value","volume_value"
"2002-04-02T19:00:00.000Z",1869.81,1884.09,1864.9,1870.39,9.8,241353184
"2002-04-03T19:00:00.000Z",1873.85,1881.9,1847.68,1852.9,-17.49,158084256
"2002-04-04T19:00:00.000Z",1851.56,1857.48,1838.85,1850.18,-2.72,115174872
"2002-04-07T18:00:00.000Z",1852.94,1865.34,1846.28,1846.67,-3.51,95465968
"2002-04-08T18:00:00.000Z",1852.93,1863.18,1842.34,1842.57,-4.1,102845992
"2002-04-09T18:00:00.000Z",1849.82,1850.91,1823.2,1826.14,-16.43,93200704
"2002-04-10T18:00:00.000Z",1835.06,1844.16,1831.09,1843.69,17.55,96467592
"2002-04-11T18:00:00.000Z",1842.75,1859.44,1842.66,1858.61,14.92,127837728
"2002-04-14T18:00:00.000Z",1865.89,1885.29,1863.68,1883.73,25.12,110738144
"2002-04-15T18:00:00.000Z",1887.98,1900.9,1883.44,1890.73,7,176886000
"2002-04-16T18:00:00.000Z",1895.93,1906.11,1881.35,1881.92,-8.81,155093696
"2002-04-17T18:00:00.000Z",1881.15,1885.18,1866.3,1878.03,-3.89,164854928
"2002-04-18T18:00:00.000Z",1880.54,1890.97,1860.19,1863.92,-14.11,129054968
"2002-04-21T18:00:00.000Z",1863.92,1869.81,1851.17,1863.04,-0.88,77526224
"2002-04-22T18:00:00.000Z",1863.09,1874.95,1862.34,1872.35,9.31,92750656
"2002-04-23T18:00:00.000Z",1868.94,1889.66,1867.14,1882.44,10.09,149287296
"2002-04-24T18:00:00.000Z",1883.8,1898.18,1862.41,1865.65,-16.79,153349216
"2002-04-25T18:00:00.000Z",1864.66,1873.43,1853.71,1856.09,-9.56,100995960
"2002-04-28T18:00:00.000Z",1868.77,1901.39,1867.93,1901.27,45.18,154331776
"2002-04-29T18:00:00.000Z",1902.38,1907.27,1892.84,1898.95,-2.32,136246416
"2002-05-01T18:00:00.000Z",1894.72,1907.47,1892.39,1895.66,-3.29,96728920
"2002-05-02T18:00:00.000Z",1897.48,1916.2,1897.25,1904.16,8.5,117203824
"2002-05-05T18:00:00.000Z",1912.8,1912.91,1880.28,1883.57,-20.59,117400032
"2002-05-06T18:00:00.000Z",1882.15,1886.01,1837.61,1844.81,-38.76,179400032
"2002-05-07T18:00:00.000Z",1835.7,1835.7,1771.64,1789.9,-54.91,205522336
"2002-05-08T18:00:00.000Z",1792.84,1818.11,1791.95,1816.93,27.03,106164536
"2002-05-09T18:00:00.000Z",1806.27,1827.43,1794.68,1798.45,-18.48,160647552
"2002-05-12T18:00:00.000Z",1801.59,1801.85,1767.82,1801,2.55,98611152
"2002-05-13T18:00:00.000Z",1801.94,1813.93,1788.42,1793.51,-7.49,105987696
"2002-05-14T18:00:00.000Z",1795.56,1813.64,1789.9,1813.56,20.05,111439616
"2002-05-15T18:00:00.000Z",1816.04,1829.04,1806.25,1817.76,4.2,126381856
"2002-05-16T18:00:00.000Z",1813.43,1813.43,1760.72,1779.76,-38,138918704
"2002-05-19T18:00:00.000Z",1761.16,1761.16,1647.18,1647.18,-132.58,70777904
"2002-05-20T18:00:00.000Z",1610.58,1651.85,1595.38,1598.16,-49.02,171727936
"2002-05-21T18:00:00.000Z",1597.93,1607.33,1522,1527.57,-70.59,141278736
"2002-05-23T18:00:00.000Z",1540.48,1663.21,1540.48,1663.21,135.64,102048352
"2002-05-26T18:00:00.000Z",1667.51,1732.94,1667.51,1715.45,52.24,174285312
"2002-05-27T18:00:00.000Z",1709.71,1709.71,1673.25,1673.29,-42.16,34840112
"2002-05-28T18:00:00.000Z",1680.13,1705.15,1666.28,1699.93,26.64,155404048
"2002-05-29T18:00:00.000Z",1701.96,1701.96,1667.19,1669.61,-30.32,113968600
"2002-05-30T18:00:00.000Z",1672.6,1681.77,1651.61,1663.34,-6.27,90852680
"2002-06-02T18:00:00.000Z",1662.09,1664.2,1635.64,1647.68,-15.66,57338280
"2002-06-03T18:00:00.000Z",1647.94,1688.93,1647.94,1675.52,27.84,156294416
"2002-06-04T18:00:00.000Z",1676.29,1724.81,1676.29,1724.14,48.62,149759888
"2002-06-05T18:00:00.000Z",1723,1729.42,1703.23,1714.84,-9.3,160404144
"2002-06-06T18:00:00.000Z",1714.75,1715.45,1684.64,1691.29,-23.55,78510448
"2002-06-09T18:00:00.000Z",1693.16,1793.95,1693.16,1791.71,100.42,222240384
"2002-06-10T18:00:00.000Z",1793.1,1807.76,1773.07,1789.18,-2.53,162391072
"2002-06-11T18:00:00.000Z",1783.31,1797.66,1779.38,1785.04,-4.14,122962576
"2002-06-12T18:00:00.000Z",1785.3,1791.83,1767.07,1783.92,-1.12,91435872
"2002-06-13T18:00:00.000Z",1783.81,1793.77,1759.52,1768,-15.92,116244480
"2002-06-16T18:00:00.000Z",1771.48,1783.47,1761.15,1765.88,-2.12,84627584
"2002-06-17T18:00:00.000Z",1766.2,1774.88,1755.67,1764,-1.88,81250976
"2002-06-18T18:00:00.000Z",1764.3,1766.81,1754.47,1760.22,-3.78,37225408
"2002-06-19T18:00:00.000Z",1759.22,1788.73,1756.32,1788.46,28.24,103600728
"2002-06-20T18:00:00.000Z",1789.28,1795.2,1776.07,1779.3,-9.16,80638912
"2002-06-23T18:00:00.000Z",1773.34,1775.19,1761.28,1767.86,-11.44,65059788
"2002-06-24T18:00:00.000Z",1765.57,1778.09,1762.25,1776.3,8.44,62396860
"2002-06-25T18:00:00.000Z",1777.47,1788.64,1773.22,1774.83,-1.47,68179848
"2002-06-26T18:00:00.000Z",1772.32,1773.15,1761.93,1767.34,-7.49,45798660
"2002-06-27T18:00:00.000Z",1766.78,1773.93,1760.79,1770.11,2.77,40066380
"2002-06-30T18:00:00.000Z",1773.29,1786.68,1767.88,1785.14,15.03,64739992
"2002-07-01T18:00:00.000Z",1787.96,1814.47,1786.57,1804.95,19.81,191079616
"2002-07-02T18:00:00.000Z",1806.03,1816.55,1794.59,1799.88,-5.07,142019104
"2002-07-03T18:00:00.000Z",1799.2,1801.02,1790.18,1791.81,-8.07,68327360
"2002-07-04T18:00:00.000Z",1790.32,1801.42,1790.32,1800.47,8.66,49500100
"2002-07-07T18:00:00.000Z",1802.18,1807.02,1797.03,1799.52,-0.95,67123600
"2002-07-08T18:00:00.000Z",1798.93,1802.68,1793.78,1795.5,-4.02,54022900
"2002-07-09T18:00:00.000Z",1796.18,1800.43,1791.26,1793.97,-1.53,29957590
"2002-07-10T18:00:00.000Z",1793.56,1795.77,1780.6,1783.17,-10.8,30356030
"2002-07-11T18:00:00.000Z",1782.48,1786.31,1777.64,1783.17,0,21196300
"2002-07-14T18:00:00.000Z",1770.81,1773.1,1732.77,1735.34,-47.83,63071640
"2002-07-15T18:00:00.000Z",1734.54,1764.8,1734.15,1762.35,27.01,74028272
"2002-07-16T18:00:00.000Z",1762.98,1792.8,1762.98,1790.76,28.41,126370672
"2002-07-17T18:00:00.000Z",1791.8,1797.78,1781.7,1786.61,-4.15,71213920
"2002-07-18T18:00:00.000Z",1789.01,1802.78,1789.01,1798.56,11.95,751483712
"2002-07-21T18:00:00.000Z",1799.35,1806.63,1793.69,1801.9,3.34,94741840
"2002-07-22T18:00:00.000Z",1798.86,1799.53,1788.39,1794.86,-7.04,61109940
"2002-07-23T18:00:00.000Z",1796.31,1796.59,1788.31,1792.94,-1.92,43771392
"2002-07-24T18:00:00.000Z",1796,1804.18,1790.19,1790.26,-2.68,59303480
"2002-07-25T18:00:00.000Z",1790.13,1792.19,1781.65,1783.05,-7.21,32648400
"2002-07-28T18:00:00.000Z",1783.92,1786.86,1777.43,1778.23,-4.82,32226840
"2002-07-29T18:00:00.000Z",1781.06,1787.52,1777.11,1779.1,0.87,35093240
"2002-07-30T18:00:00.000Z",1780,1787.59,1775.04,1787.59,8.49,46763912
"2002-07-31T18:00:00.000Z",1787.93,1789.43,1780.35,1783.3,-4.29,32259770
"2002-08-01T18:00:00.000Z",1782.73,1782.73,1776.03,1779.4,-3.9,16893890
"2002-08-04T18:00:00.000Z",1778.28,1785.73,1774.83,1782.56,3.16,38842248
"2002-08-05T18:00:00.000Z",1781.79,1784.51,1778.56,1780.68,-1.88,26792170
"2002-08-06T18:00:00.000Z",1780.61,1795.75,1780.5,1793.19,12.51,70511744
"2002-08-07T18:00:00.000Z",1797.02,1808.3,1795.93,1801.46,8.27,73602880
"2002-08-08T18:00:00.000Z",1803.61,1817.85,1798.11,1815.76,14.3,94723216
"2002-08-11T18:00:00.000Z",1816.68,1846.81,1816.68,1842.81,27.05,183140896
"2002-08-12T18:00:00.000Z",1844.32,1856.53,1837.96,1846.02,3.21,184403424
"2002-08-14T18:00:00.000Z",1849.13,1851.18,1834.92,1840.97,-5.05,87122824
"2002-08-15T18:00:00.000Z",1840.46,1845.68,1834.69,1843.26,2.29,95763432
"2002-08-18T18:00:00.000Z",1844.63,1866.65,1844.63,1855.83,12.57,161496224
"2002-08-19T18:00:00.000Z",1857.31,1868.63,1855.41,1867.29,11.46,116934248
"2002-08-20T18:00:00.000Z",1869.28,1881.4,1869.28,1873,5.71,160582992
"2002-08-21T18:00:00.000Z",1873.14,1934.11,1873.14,1924.77,51.77,316042048
"2002-08-22T18:00:00.000Z",1926.67,1942.93,1911.15,1925.75,0.98,334386752
"2002-08-25T18:00:00.000Z",1924.63,1936.53,1909.65,1909.65,-16.1,180231200
"2002-08-26T18:00:00.000Z",1909.06,1926.59,1903.86,1925.7,16.05,123764600
"2002-08-27T18:00:00.000Z",1925.93,1956.55,1923.39,1935.93,10.23,301192384
"2002-08-28T18:00:00.000Z",1936.42,1958.81,1936.42,1950.8,14.87,226288128
"2002-08-29T18:00:00.000Z",1962.27,1983.82,1958.71,1974.58,23.78,233718384
"2002-09-01T18:00:00.000Z",1974.92,2003.15,1939.56,1952.57,-22.01,186680368
"2002-09-02T18:00:00.000Z",1952.57,1977.71,1952.57,1974.6,22.03,162743184
"2002-09-03T18:00:00.000Z",1982.48,2003.06,1982.48,1986.79,12.19,166201792
"2002-09-04T18:00:00.000Z",1988.58,2009.91,1984.77,1992.02,5.23,199169632
"2002-09-05T18:00:00.000Z",1996.14,2010.56,1996.14,2008.85,16.83,135654768
"2002-09-08T18:00:00.000Z",2009.93,2014.23,1980.31,1981.17,-27.68,113803136
"2002-09-09T18:00:00.000Z",1982.22,1985.8,1960.61,1961.89,-19.28,113045248
"2002-09-10T18:00:00.000Z",1961.95,1963.63,1950.71,1962.06,0.17,78456256
"2002-09-11T18:00:00.000Z",1965.14,1977.97,1954.06,1954.78,-7.28,95728360
"2002-09-12T18:00:00.000Z",1953.73,1957.83,1941.94,1954.66,-0.12,86658760
"2002-09-15T18:00:00.000Z",1958.36,1960.11,1937.88,1939.06,-15.6,75313800
"2002-09-16T18:00:00.000Z",1941.4,1963.07,1941.4,1962.07,23.01,77323592
"2002-09-17T18:00:00.000Z",1964.1,1970.56,1956.32,1962.77,0.7,88781640
"2002-09-18T18:00:00.000Z",1963.06,1989.36,1956.98,1989.22,26.45,102163264
"2002-09-19T18:00:00.000Z",1989.43,1992.26,1980.21,1981.07,-8.15,108478896
"2002-09-22T18:00:00.000Z",1982.23,1992.77,1979.94,1988.66,7.59,95922544
"2002-09-23T18:00:00.000Z",1983.18,2004.92,1982.04,2003.84,15.18,153467824
"2002-09-24T18:00:00.000Z",2004.35,2017.68,1994.07,1995.31,-8.53,168531840
"2002-09-25T18:00:00.000Z",1996.06,2017.43,1996.06,2013.84,18.53,152640656
"2002-09-26T18:00:00.000Z",2014.35,2025.73,2012.43,2018.79,4.95,114333688
"2002-09-29T18:00:00.000Z",2022.98,2035.59,2018.75,2018.75,-0.04,149384704
"2002-09-30T18:00:00.000Z",2020.38,2025.46,2002.67,2005.44,-13.31,90957408
"2002-10-01T18:00:00.000Z",2007.36,2029.76,2007.36,2029.76,24.32,110190224
"2002-10-02T18:00:00.000Z",2029.91,2040.79,2008.32,2013.45,-16.31,152775104
"2002-10-03T18:00:00.000Z",2014.14,2028.76,2012.14,2028.39,14.94,96680960
"2002-10-06T19:00:00.000Z",2034.19,2050.4,2033.89,2047.4,19.01,132064680
"2002-10-07T19:00:00.000Z",2048.88,2074.04,2048.88,2066.98,19.58,160280944
"2002-10-08T19:00:00.000Z",2072.75,2100.5,2072.75,2098.95,31.97,178648944
"2002-10-10T19:00:00.000Z",2097.02,2097.02,2028.67,2036.98,-61.97,139443024
"2002-10-13T19:00:00.000Z",2036.11,2039.84,1999.84,2039.84,2.86,122929040
"2002-10-14T19:00:00.000Z",2047.89,2070.37,2047.89,2063.16,23.32,140587008
"2002-10-15T19:00:00.000Z",2064.09,2086.84,2064.09,2082.23,19.07,143471216
"2002-10-16T19:00:00.000Z",2082.9,2109.44,2082.9,2092.79,10.56,211385296
"2002-10-17T19:00:00.000Z",2093.63,2113.48,2093.63,2111.72,18.93,128862800
"2002-10-20T19:00:00.000Z",2112.75,2128.9,2111.71,2118.56,6.84,127013720
"2002-10-21T19:00:00.000Z",2120.59,2142.04,2120.59,2142.04,23.48,120000000
"2002-10-22T19:00:00.000Z",2143.85,2177.81,2143.62,2168.82,26.78,275145824
"2002-10-23T19:00:00.000Z",2169.28,2201.67,2169.28,2194.28,25.46,296434656
"2002-10-24T19:00:00.000Z",2209.4,2242.34,2187.3,2236.76,42.48,390146304
"2002-10-27T19:00:00.000Z",2210.06,2236.96,2202.71,2207.62,-29.14,233711584
"2002-10-28T19:00:00.000Z",2207.83,2221.71,2191.39,2214.42,6.8,199776464
"2002-10-29T19:00:00.000Z",2211.6,2260.41,2206.06,2252.48,38.06,356702880
"2002-10-30T19:00:00.000Z",2255.76,2291.48,2255.76,2278.54,26.06,454329088
"2002-10-31T19:00:00.000Z",2280.72,2306.78,2279.71,2294.62,16.08,347256416
"2002-11-03T19:00:00.000Z",2266.85,2266.85,2196.52,2203.92,-90.7,253297792
"2002-11-04T19:00:00.000Z",2201.15,2268.23,2197.37,2257.66,53.74,393370080
"2002-11-05T19:00:00.000Z",2257.52,2275.08,2207.56,2223.41,-34.25,296673088
"2002-11-06T19:00:00.000Z",2229.83,2241.92,2216.59,2228.54,5.13,147245312
"2002-11-07T19:00:00.000Z",2224.12,2234.57,2220.34,2227.34,-1.2,64633752
"2002-11-10T19:00:00.000Z",2227.45,2227.45,2188.2,2211.6,-15.74,93018760
"2002-11-11T19:00:00.000Z",2217,2236.3,2217,2223.48,11.88,84355784
"2002-11-12T19:00:00.000Z",2225.64,2266.63,2225.64,2265.38,41.9,153060512
"2002-11-13T19:00:00.000Z",2268.18,2297.28,2268.18,2269.95,4.57,248786528
"2002-11-14T19:00:00.000Z",2268.11,2279.77,2262.55,2271.6,1.65,114896328
"2002-11-17T19:00:00.000Z",2273.91,2306.48,2273.91,2299.95,28.35,227711264
"2002-11-18T19:00:00.000Z",2312.62,2342.45,2312.62,2332.53,32.58,248561152
"2002-11-19T19:00:00.000Z",2337.71,2369.12,2337.71,2356.75,24.22,303808960
"2002-11-20T19:00:00.000Z",2356.94,2361.79,2333.36,2352.15,-4.6,160400176
"2002-11-21T19:00:00.000Z",2352.32,2361.47,2333.13,2346.34,-5.81,117001360
"2002-11-24T19:00:00.000Z",2345.41,2365.42,2340.84,2356.79,10.45,128140200
"2002-11-25T19:00:00.000Z",2360.29,2368.17,2336.29,2338.73,-18.06,113048816
"2002-11-26T19:00:00.000Z",2330.7,2332.32,2282.41,2285.47,-53.26,128397384
"2002-11-27T19:00:00.000Z",2282.04,2282.04,2235.19,2238.13,-47.34,179325824
"2002-11-28T19:00:00.000Z",2249.96,2287.61,2249.96,2285.87,47.74,119114648
"2002-12-01T19:00:00.000Z",2282.17,2307.65,2279.12,2306.17,20.3,145307936
"2002-12-03T19:00:00.000Z",2323.19,2351.46,2323.19,2345.11,38.94,195130336
"2002-12-08T19:00:00.000Z",2354.95,2400.34,2353.36,2400.34,55.23,200000000
"2002-12-09T19:00:00.000Z",2400.64,2418.06,2386.98,2389.62,-10.72,364460704
"2002-12-10T19:00:00.000Z",2391.31,2412.51,2382.45,2402.31,12.69,243110464
"2002-12-11T19:00:00.000Z",2403.66,2433.59,2403.66,2429.02,26.71,264889840
"2002-12-12T19:00:00.000Z",2430.75,2461.83,2430.75,2452.23,23.21,337100320
"2002-12-15T19:00:00.000Z",2473.37,2492.98,2473.19,2488.47,36.24,355832864
"2002-12-16T19:00:00.000Z",2493.17,2526.73,2482.83,2497.27,8.8,360572992
"2002-12-17T19:00:00.000Z",2495.5,2504.58,2461.45,2501.12,3.85,350914656
"2002-12-18T19:00:00.000Z",2503.7,2572.23,2503.7,2535.43,34.31,505132320
"2002-12-19T19:00:00.000Z",2536.46,2548.88,2516.03,2525,-10.43,318556256
"2002-12-22T19:00:00.000Z",2522.94,2526.1,2485.59,2509.43,-15.57,215585216
"2002-12-23T19:00:00.000Z",2510.36,2555.01,2507.39,2551.27,41.84,419727072
"2002-12-25T19:00:00.000Z",2560.48,2639.14,2560.48,2637.12,85.85,617647744
"2002-12-26T19:00:00.000Z",2638.81,2682.62,2621.8,2661.37,24.25,631746624
"2002-12-29T19:00:00.000Z",2661.29,2702.46,2661.29,2693.86,32.49,461043200
"2002-12-30T19:00:00.000Z",2693.2,2747.9,2689.6,2701.41,7.55,689315328
"2002-12-31T19:00:00.000Z",2709.13,2738.46,2654.43,2666.53,-34.88,542090624
"2003-01-01T19:00:00.000Z",2658.71,2711.92,2658.71,2710.54,44.01,348682432
"2003-01-02T19:00:00.000Z",2713.92,2756.12,2713.92,2744.82,34.28,467942944
"2003-01-05T19:00:00.000Z",2750.35,2779.16,2728.44,2765.56,20.74,301401696
"2003-01-06T19:00:00.000Z",2769.11,2814.65,2769.11,2779.97,14.41,483288416
"2003-01-07T19:00:00.000Z",2782.57,2793.83,2754.05,2778.15,-1.82,297207104
"2003-01-08T19:00:00.000Z",2779.78,2831.4,2779.78,2829.84,51.69,424933664
"2003-01-09T19:00:00.000Z",2832.03,2897.98,2832.03,2869.23,39.39,583094656
"2003-01-12T19:00:00.000Z",2875.83,2895.56,2849.63,2853.75,-15.48,337582816
"2003-01-13T19:00:00.000Z",2854.61,2869.55,2832.93,2850.07,-3.68,389114784
"2003-01-14T19:00:00.000Z",2857.35,2950.32,2857.35,2950.29,100.22,591147968
"2003-01-15T19:00:00.000Z",2949.25,2991.32,2943.13,2955.52,5.23,541860160
"2003-01-16T19:00:00.000Z",2956.47,2987.9,2919.13,2954.62,-0.9,485831968
"2003-01-19T19:00:00.000Z",2951.87,2969.84,2915.72,2920.62,-34,444364384
"2003-01-20T19:00:00.000Z",2927.44,2951.37,2795.03,2795.03,-125.59,423871744
"2003-01-21T19:00:00.000Z",2791.56,2818.29,2720.02,2739.11,-55.92,371926624
"2003-01-22T19:00:00.000Z",2757.53,2769.37,2611.3,2617.48,-121.63,384626464
"2003-01-23T19:00:00.000Z",2567.27,2609.72,2503.77,2609.44,-8.04,301902528
"2003-01-26T19:00:00.000Z",2618.17,2749.21,2618.17,2746.85,137.41,363112128
"2003-01-27T19:00:00.000Z",2748.98,2767,2634.54,2657.25,-89.6,349251648
"2003-01-28T19:00:00.000Z",2652.77,2664.56,2581.91,2627.05,-30.2,213611664
"2003-01-29T19:00:00.000Z",2629.38,2673.02,2629.38,2649.06,22.01,250814176
"2003-01-30T19:00:00.000Z",2651.41,2667.94,2538.45,2545.07,-103.99,194156896
"2003-02-02T19:00:00.000Z",2525.12,2531.08,2437.52,2471.48,-73.59,178817616
"2003-02-03T19:00:00.000Z",2466.86,2517.42,2444.58,2476.95,5.47,223461424
"2003-02-05T19:00:00.000Z",2475.36,2495.69,2440.13,2483.12,6.17,147954960
"2003-02-06T19:00:00.000Z",2495.61,2508.96,2474.12,2481.43,-1.69,154769776
"2003-02-09T19:00:00.000Z",2469.09,2469.09,2410.66,2418.05,-63.38,82133088
"2003-02-16T19:00:00.000Z",2453.33,2509.47,2453.33,2509.37,91.32,111584000
"2003-02-17T19:00:00.000Z",2517.12,2590.53,2517.12,2547.13,37.76,283243200
"2003-02-18T19:00:00.000Z",2561.03,2576.82,2497.06,2500.48,-46.65,124742168
"2003-02-19T19:00:00.000Z",2498.06,2518.38,2457.33,2509.08,8.6,129795344
"2003-02-20T19:00:00.000Z",2510.34,2537.78,2510.34,2528.31,19.23,188300656
"2003-02-23T19:00:00.000Z",2528.36,2528.36,2486.21,2489.02,-39.29,100089296
"2003-02-24T19:00:00.000Z",2484.83,2484.83,2428.37,2428.37,-60.65,77397032
"2003-02-25T19:00:00.000Z",2435.01,2463.09,2372.61,2397.15,-31.22,103410896
"2003-02-26T19:00:00.000Z",2394.37,2397.89,2355.76,2356.47,-40.68,74637856
"2003-02-27T19:00:00.000Z",2353.01,2399.14,2338.73,2399.14,42.67,95500704
"2003-03-02T19:00:00.000Z",2407.36,2520.57,2407.36,2520.57,121.43,195566016
"2003-03-03T19:00:00.000Z",2540.02,2540.02,2432.11,2447.02,-73.55,123332512
"2003-03-04T19:00:00.000Z",2446.87,2471.18,2418.06,2469.98,22.96,119848352
"2003-03-05T19:00:00.000Z",2477.42,2498.46,2472.48,2479.94,9.96,112795912
"2003-03-06T19:00:00.000Z",2476.09,2476.09,2441.93,2448.65,-31.29,81799920
"2003-03-09T19:00:00.000Z",2432.17,2452.78,2401.52,2452.65,4,79523760
"2003-03-10T19:00:00.000Z",2452.17,2490.03,2438.39,2482.01,29.36,104172976
"2003-03-11T19:00:00.000Z",2479.18,2547.95,2479.18,2540.25,58.24,179261664
"2003-03-16T19:00:00.000Z",2516.28,2516.28,2473.15,2485.88,-54.37,89485392
"2003-03-17T19:00:00.000Z",2480.34,2537.4,2480.34,2525.78,39.9,130022752
"2003-03-18T19:00:00.000Z",2526.04,2537.28,2500.12,2506.21,-19.57,98694880
"2003-03-19T19:00:00.000Z",2499.46,2590.65,2499.46,2590.38,84.17,180595920
"2003-03-20T19:00:00.000Z",2596.12,2675.51,2586.94,2651.7,61.32,285802720
"2003-03-23T19:00:00.000Z",2648.77,2692.34,2626.09,2634.26,-17.44,184706912
"2003-03-24T19:00:00.000Z",2617.75,2656.41,2603.34,2633.43,-0.83,126602256
"2003-03-25T19:00:00.000Z",2650.95,2698.77,2650.95,2695.12,61.69,160493424
"2003-03-26T19:00:00.000Z",2699.45,2732.82,2695.08,2719.18,24.06,180468864
"2003-03-27T19:00:00.000Z",2721.91,2761.29,2721.91,2744.17,24.99,156074304
"2003-03-30T19:00:00.000Z",2738.15,2739.53,2705.62,2715.71,-28.46,100103224
"2003-03-31T19:00:00.000Z",2706.67,2707.46,2668.54,2706.15,-9.56,134101984
"2003-04-01T19:00:00.000Z",2720.31,2762.06,2720.28,2754.01,47.86,278299136
"2003-04-02T19:00:00.000Z",2759.83,2759.83,2731.17,2753.46,-0.55,170127728
"2003-04-03T19:00:00.000Z",2760.98,2785.05,2760,2778.62,25.16,195946496
"2003-04-06T19:00:00.000Z",2790.17,2830.6,2790.17,2823.12,44.5,220873728
"2003-04-07T19:00:00.000Z",2822.95,2867.35,2822.95,2852.85,29.73,274582816
"2003-04-08T19:00:00.000Z",2853.4,2877.98,2844.66,2846.09,-6.76,232600224
"2003-04-09T19:00:00.000Z",2844,2859.69,2842.57,2844.92,-1.17,103743520
"2003-04-10T19:00:00.000Z",2849.87,2875.08,2837.21,2870.7,25.78,247995152
"2003-04-13T19:00:00.000Z",2842.08,2907.32,2837.1,2905.36,34.66,258870656
"2003-04-14T19:00:00.000Z",2911.06,2931.08,2893.6,2900.59,-4.77,221084048
"2003-04-15T19:00:00.000Z",2900.37,2944.6,2900.37,2944.13,43.54,162168832
"2003-04-16T19:00:00.000Z",2946.98,2964.06,2921.17,2921.17,-22.96,238732528
"2003-04-17T19:00:00.000Z",2927.76,2947.17,2911.11,2935.38,14.21,168863232
"2003-04-20T19:00:00.000Z",2945.9,2969.82,2945.9,2967.48,32.1,203476240
"2003-04-21T19:00:00.000Z",2969.36,2977.37,2847.02,2862.32,-105.16,256000000
"2003-04-22T19:00:00.000Z",2862.48,2896.27,2840.96,2892.42,30.1,207016592
"2003-04-23T19:00:00.000Z",2893.28,2898.86,2826.72,2834.12,-58.3,167582176
"2003-04-24T19:00:00.000Z",2836.78,2866.23,2791.58,2859.31,25.19,157077504
"2003-04-27T19:00:00.000Z",2861.95,2893.64,2857.3,2872.69,13.38,120308560
"2003-04-28T19:00:00.000Z",2886.88,2915.01,2883.12,2914.62,41.93,171839136
"2003-04-29T19:00:00.000Z",2915.19,2932.32,2900.05,2902.41,-12.21,203504176
"2003-05-01T19:00:00.000Z",2899.46,2928.85,2893.65,2924.57,22.16,155328224
"2003-05-04T19:00:00.000Z",2943.85,2977.66,2943.85,2975.71,51.14,244494944
"2003-05-05T19:00:00.000Z",2978.11,2986.87,2963.59,2972.8,-2.91,215503184
"2003-05-06T19:00:00.000Z",2974.58,2991.29,2947.93,2952.59,-20.21,210238144
"2003-05-07T19:00:00.000Z",2944.53,2987.88,2939.13,2962.87,10.28,259425984
"2003-05-08T19:00:00.000Z",2971.3,2991.76,2961.06,2972.41,9.54,204692864
"2003-05-11T19:00:00.000Z",2977.68,2994.48,2958.4,2973.31,0.9,163251072
"2003-05-12T19:00:00.000Z",2975.31,2981.33,2947.17,2956.13,-17.18,177837472
"2003-05-13T19:00:00.000Z",2949.77,2978.66,2943.12,2978.66,22.53,121446632
"2003-05-15T19:00:00.000Z",2978.92,3008.18,2975.71,3003.35,24.69,183515936
"2003-05-18T19:00:00.000Z",3012.17,3029.58,3000.98,3005.27,1.92,141534080
"2003-05-19T19:00:00.000Z",3007.08,3010.79,2978.16,2979.76,-25.51,150077152
"2003-05-20T19:00:00.000Z",2988.36,3041.22,2969.87,3041.22,61.46,254171104
"2003-05-21T19:00:00.000Z",3043.29,3063.03,3040.94,3059.5,18.28,271071712
"2003-05-22T19:00:00.000Z",3061.29,3097.18,3061.29,3079.94,20.44,346311104
"2003-05-25T19:00:00.000Z",3080.15,3114,3080.15,3106.4,26.46,277158016
"2003-05-26T19:00:00.000Z",3111.31,3130.12,3095.67,3126.63,20.23,275833856
"2003-05-27T19:00:00.000Z",3132.43,3153.82,3089.89,3092.59,-34.04,358184224
"2003-05-28T19:00:00.000Z",3092.41,3120.66,3079.62,3116.82,24.23,216625024
"2003-05-29T19:00:00.000Z",3118.36,3138.3,3094.21,3099.04,-17.78,213639200
"2003-06-01T19:00:00.000Z",3099.82,3113.4,3081.97,3103.9,4.86,122620576
"2003-06-02T19:00:00.000Z",3109.88,3120.69,3098.51,3108.53,4.63,194020192
"2003-06-03T19:00:00.000Z",3110.98,3132.62,3107.86,3127.62,19.09,217086704
"2003-06-04T19:00:00.000Z",3128.22,3153.86,3124.54,3132.45,4.83,262439488
"2003-06-05T19:00:00.000Z",3136.36,3149.6,3133.6,3141.82,9.37,258885520
"2003-06-08T19:00:00.000Z",3143.02,3197.17,3143.02,3197.17,55.35,389030272
"2003-06-09T19:00:00.000Z",3200.04,3235.8,3200.04,3212.25,15.08,558509888
"2003-06-10T19:00:00.000Z",3217.12,3253.04,3200.92,3210.71,-1.54,525220288
"2003-06-11T19:00:00.000Z",3210.88,3248.72,3203.65,3248.46,37.75,409672128
"2003-06-12T19:00:00.000Z",3251.65,3275.11,3251.54,3264.62,16.16,429554624
"2003-06-15T19:00:00.000Z",3271.33,3281.13,3252.2,3260.09,-4.53,320007584
"2003-06-16T19:00:00.000Z",3266.61,3276.17,3261.4,3271.78,11.69,322929408
"2003-06-17T19:00:00.000Z",3278.65,3307.48,3278.65,3306.53,34.75,505446144
"2003-06-18T19:00:00.000Z",3312.97,3324.31,3280.76,3288.79,-17.74,528139392
"2003-06-19T19:00:00.000Z",3289.87,3314.62,3289.82,3307.09,18.3,240870464
